UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
27Q,"Jet Aviation Flight Services, Inc.",14050,PDK,14986,SRQ,752,11
27Q,"Jet Aviation Flight Services, Inc.",14100,PHL,14712,SCF,671,11
27Q,"Jet Aviation Flight Services, Inc.",14112,PIE,10329,APF,682,11
27Q,"Jet Aviation Flight Services, Inc.",14122,PIT,10158,ACY,609,11
27Q,"Jet Aviation Flight Services, Inc.",14262,PSP,13232,MDW,770,11
27Q,"Jet Aviation Flight Services, Inc.",14262,PSP,14689,SBA,770,11
27Q,"Jet Aviation Flight Services, Inc.",14320,PWK,12932,LEB,755,11
27Q,"Jet Aviation Flight Services, Inc.",14320,PWK,13232,MDW,755,11
27Q,"Jet Aviation Flight Services, Inc.",14320,PWK,13832,OGS,755,11
27Q,"Jet Aviation Flight Services, Inc.",14320,PWK,15167,TEB,688,11
27Q,"Jet Aviation Flight Services, Inc.",14320,PWK,15447,UGN,688,11
27Q,"Jet Aviation Flight Services, Inc.",14557,RMN,13931,ORF,671,11
27Q,"Jet Aviation Flight Services, Inc.",14656,RWI,14557,RMN,671,11
27Q,"Jet Aviation Flight Services, Inc.",14672,SAC,14771,SFO,775,11
27Q,"Jet Aviation Flight Services, Inc.",14683,SAT,12191,HOU,754,11
27Q,"Jet Aviation Flight Services, Inc.",14689,SBA,14262,PSP,770,11
27Q,"Jet Aviation Flight Services, Inc.",14712,SCF,10800,BUR,671,11
27Q,"Jet Aviation Flight Services, Inc.",14712,SCF,11728,FOK,749,11
27Q,"Jet Aviation Flight Services, Inc.",14771,SFO,10800,BUR,749,11
27Q,"Jet Aviation Flight Services, Inc.",14771,SFO,14672,SAC,775,11
27Q,"Jet Aviation Flight Services, Inc.",14814,SHV,14027,PBI,671,11
27Q,"Jet Aviation Flight Services, Inc.",14814,SHV,14656,RWI,671,11
27Q,"Jet Aviation Flight Services, Inc.",14814,SHV,15167,TEB,671,11
27Q,"Jet Aviation Flight Services, Inc.",14831,SJC,10800,BUR,672,11
27Q,"Jet Aviation Flight Services, Inc.",14831,SJC,12892,LAX,770,11
27Q,"Jet Aviation Flight Services, Inc.",14938,SOP,15167,TEB,751,11
27Q,"Jet Aviation Flight Services, Inc.",14986,SRQ,10158,ACY,609,11
27Q,"Jet Aviation Flight Services, Inc.",14986,SRQ,12197,HPN,609,11
27Q,"Jet Aviation Flight Services, Inc.",14986,SRQ,15167,TEB,752,11
27Q,"Jet Aviation Flight Services, Inc.",15070,SWF,10577,BGM,667,11
27Q,"Jet Aviation Flight Services, Inc.",15096,SYR,10010,1B1,667,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,10010,1B1,671,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,10208,AGS,688,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,10329,APF,688,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,10540,BED,688,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,10540,BED,749,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,10800,BUR,667,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,11278,DCA,750,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,12197,HPN,515,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,12197,HPN,752,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,12545,JRA,390,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,12892,LAX,750,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,13232,MDW,750,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,13232,MDW,755,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,13541,MVY,671,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,14027,PBI,682,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,14027,PBI,688,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,14027,PBI,749,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,14100,PHL,671,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,14320,PWK,688,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,14938,SOP,751,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,15346,TSS,390,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,15447,UGN,770,11
27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,15618,VNY,750,11
27Q,"Jet Aviation Flight Services, Inc.",15346,TSS,15167,TEB,390,11
27Q,"Jet Aviation Flight Services, Inc.",15376,TUS,12889,LAS,770,11
27Q,"Jet Aviation Flight Services, Inc.",15376,TUS,12892,LAX,770,11
27Q,"Jet Aviation Flight Services, Inc.",15447,UGN,12339,IND,770,11
27Q,"Jet Aviation Flight Services, Inc.",15447,UGN,14320,PWK,688,11
27Q,"Jet Aviation Flight Services, Inc.",15447,UGN,15167,TEB,770,11
27Q,"Jet Aviation Flight Services, Inc.",15447,UGN,15376,TUS,770,11
27Q,"Jet Aviation Flight Services, Inc.",15589,VGT,11259,DAL,754,11
27Q,"Jet Aviation Flight Services, Inc.",15618,VNY,14771,SFO,749,11
27Q,"Jet Aviation Flight Services, Inc.",15618,VNY,14831,SJC,672,11
27Q,"Jet Aviation Flight Services, Inc.",15618,VNY,15167,TEB,671,11
27Q,"Jet Aviation Flight Services, Inc.",16558,LA2,10620,BIL,641,11
2E,Smokey Bay Air Inc.,12184,HOM,12184,HOM,035,11
2E,Smokey Bay Air Inc.,12184,HOM,12649,KEB,035,11
2E,Smokey Bay Air Inc.,12184,HOM,14088,PGM,035,11
2E,Smokey Bay Air Inc.,12184,HOM,14942,SOV,035,11
2E,Smokey Bay Air Inc.,12649,KEB,12184,HOM,035,11
2E,Smokey Bay Air Inc.,12649,KEB,14088,PGM,035,11
2E,Smokey Bay Air Inc.,12649,KEB,14942,SOV,035,11
2E,Smokey Bay Air Inc.,14088,PGM,12184,HOM,035,11
2E,Smokey Bay Air Inc.,14088,PGM,12649,KEB,035,11
2E,Smokey Bay Air Inc.,14088,PGM,14942,SOV,035,11
2E,Smokey Bay Air Inc.,14942,SOV,12184,HOM,035,11
2E,Smokey Bay Air Inc.,14942,SOV,12649,KEB,035,11
2E,Smokey Bay Air Inc.,14942,SOV,14088,PGM,035,11
2JQ,Delux Public Charter LLC,10329,APF,12197,HPN,674,11
2JQ,Delux Public Charter LLC,10519,BCT,12197,HPN,674,11
2JQ,Delux Public Charter LLC,10519,BCT,13398,MMU,674,11
2JQ,Delux Public Charter LLC,10630,BJC,10800,BUR,674,11
2JQ,Delux Public Charter LLC,10630,BJC,11259,DAL,674,11
2JQ,Delux Public Charter LLC,10630,BJC,12889,LAS,674,11
2JQ,Delux Public Charter LLC,10630,BJC,14712,SCF,674,11
2JQ,Delux Public Charter LLC,10630,BJC,15342,TSM,674,11
2JQ,Delux Public Charter LLC,10800,BUR,10630,BJC,674,11
2JQ,Delux Public Charter LLC,10800,BUR,10910,CCR,674,11
2JQ,Delux Public Charter LLC,10800,BUR,12889,LAS,674,11
2JQ,Delux Public Charter LLC,10800,BUR,13796,OAK,674,11
2JQ,Delux Public Charter LLC,10800,BUR,14570,RNO,674,11
2JQ,Delux Public Charter LLC,10800,BUR,14712,SCF,674,11
2JQ,Delux Public Charter LLC,10910,CCR,10800,BUR,674,11
2JQ,Delux Public Charter LLC,10910,CCR,12889,LAS,674,11
2JQ,Delux Public Charter LLC,10910,CCR,14908,SNA,674,11
2JQ,Delux Public Charter LLC,11041,CLD,12889,LAS,674,11
2JQ,Delux Public Charter LLC,11041,CLD,14712,SCF,674,11
2JQ,Delux Public Charter LLC,11259,DAL,10630,BJC,674,11
2JQ,Delux Public Charter LLC,11259,DAL,12191,HOU,674,11
2JQ,Delux Public Charter LLC,11259,DAL,12889,LAS,674,11
2JQ,Delux Public Charter LLC,11259,DAL,13898,OPF,674,11
2JQ,Delux Public Charter LLC,11259,DAL,14712,SCF,674,11
2JQ,Delux Public Charter LLC,11259,DAL,15342,TSM,674,11
2JQ,Delux Public Charter LLC,12191,HOU,11259,DAL,674,11
2JQ,Delux Public Charter LLC,12197,HPN,10329,APF,674,11
2JQ,Delux Public Charter LLC,12197,HPN,10519,BCT,674,11
2JQ,Delux Public Charter LLC,12197,HPN,13898,OPF,674,11
2JQ,Delux Public Charter LLC,12197,HPN,14027,PBI,674,11
2JQ,Delux Public Charter LLC,12889,LAS,10630,BJC,674,11
2JQ,Delux Public Charter LLC,12889,LAS,10800,BUR,674,11
2JQ,Delux Public Charter LLC,12889,LAS,10910,CCR,674,11
2JQ,Delux Public Charter LLC,12889,LAS,11041,CLD,674,11
2JQ,Delux Public Charter LLC,12889,LAS,11259,DAL,674,11
2JQ,Delux Public Charter LLC,12889,LAS,12892,LAX,674,11
2JQ,Delux Public Charter LLC,12889,LAS,13796,OAK,674,11
2JQ,Delux Public Charter LLC,12889,LAS,14712,SCF,674,11
2JQ,Delux Public Charter LLC,12889,LAS,14908,SNA,674,11
2JQ,Delux Public Charter LLC,12892,LAX,12889,LAS,674,11
2JQ,Delux Public Charter LLC,13398,MMU,10519,BCT,674,11
2JQ,Delux Public Charter LLC,13398,MMU,14027,PBI,674,11
2JQ,Delux Public Charter LLC,13796,OAK,10800,BUR,674,11
2JQ,Delux Public Charter LLC,13796,OAK,12889,LAS,674,11
2JQ,Delux Public Charter LLC,13898,OPF,11259,DAL,674,11
2JQ,Delux Public Charter LLC,13898,OPF,12197,HPN,674,11
2JQ,Delux Public Charter LLC,14027,PBI,12197,HPN,674,11
2JQ,Delux Public Charter LLC,14027,PBI,13398,MMU,674,11
2JQ,Delux Public Charter LLC,14570,RNO,10800,BUR,674,11
2JQ,Delux Public Charter LLC,14570,RNO,14908,SNA,674,11
2JQ,Delux Public Charter LLC,14712,SCF,10630,BJC,674,11
2JQ,Delux Public Charter LLC,14712,SCF,10800,BUR,674,11
2JQ,Delux Public Charter LLC,14712,SCF,11041,CLD,674,11
2JQ,Delux Public Charter LLC,14712,SCF,11259,DAL,674,11
2JQ,Delux Public Charter LLC,14712,SCF,12889,LAS,674,11
2JQ,Delux Public Charter LLC,14712,SCF,14908,SNA,674,11
2JQ,Delux Public Charter LLC,14908,SNA,10910,CCR,674,11
2JQ,Delux Public Charter LLC,14908,SNA,12889,LAS,674,11
2JQ,Delux Public Charter LLC,14908,SNA,14570,RNO,674,11
2JQ,Delux Public Charter LLC,14908,SNA,14712,SCF,674,11
2JQ,Delux Public Charter LLC,15342,TSM,10630,BJC,674,11
2JQ,Delux Public Charter LLC,15342,TSM,11259,DAL,674,11
2LQ,Tropic Ocean Airways LLC,10329,APF,11697,FLL,416,11
2LQ,Tropic Ocean Airways LLC,11697,FLL,10329,APF,416,11
2LQ,Tropic Ocean Airways LLC,11697,FLL,11697,FLL,416,11
2LQ,Tropic Ocean Airways LLC,11697,FLL,13303,MIA,416,11
2LQ,Tropic Ocean Airways LLC,11697,FLL,13439,MPB,416,11
2LQ,Tropic Ocean Airways LLC,11697,FLL,13898,OPF,416,11
2LQ,Tropic Ocean Airways LLC,11697,FLL,14027,PBI,416,11
2LQ,Tropic Ocean Airways LLC,11697,FLL,14027,PBI,416,11
2LQ,Tropic Ocean Airways LLC,11697,FLL,16541,OBE,416,11
2LQ,Tropic Ocean Airways LLC,11697,FLL,16986,PHK,416,11
2LQ,Tropic Ocean Airways LLC,13303,MIA,11697,FLL,416,11
2LQ,Tropic Ocean Airways LLC,13898,OPF,11697,FLL,416,11
2LQ,Tropic Ocean Airways LLC,14027,PBI,11697,FLL,416,11
2LQ,Tropic Ocean Airways LLC,14027,PBI,11697,FLL,416,11
2LQ,Tropic Ocean Airways LLC,16986,PHK,11697,FLL,416,11
2NQ,LIMA NY Corp d/b/a Fly The Whale,10613,BID,15855,WST,416,11
2NQ,LIMA NY Corp d/b/a Fly The Whale,11624,EYW,13469,MRK,416,11
2NQ,LIMA NY Corp d/b/a Fly The Whale,14819,SIG,15027,STX,416,11
2NQ,LIMA NY Corp d/b/a Fly The Whale,15024,STT,15027,STX,416,11
2NQ,LIMA NY Corp d/b/a Fly The Whale,15027,STX,14819,SIG,416,11
2NQ,LIMA NY Corp d/b/a Fly The Whale,15027,STX,15024,STT,416,11
2NQ,LIMA NY Corp d/b/a Fly The Whale,15027,STX,15024,STT,416,11
2NQ,LIMA NY Corp d/b/a Fly The Whale,15027,STX,15027,STX,416,11
2NQ,LIMA NY Corp d/b/a Fly The Whale,15855,WST,10613,BID,416,11
2NQ,LIMA NY Corp d/b/a Fly The Whale,16681,CT6,16832,NYS,416,11
2NQ,LIMA NY Corp d/b/a Fly The Whale,16832,NYS,16681,CT6,416,11
2O,Island Air Service,10006,06A,10056,A43,040,11
2O,Island Air Service,10009,09A,10170,ADQ,416,11
2O,Island Air Service,10009,09A,12721,KLN,079,11
2O,Island Air Service,10009,09A,13934,ORI,079,11
2O,Island Air Service,10017,A04,10056,A43,040,11
2O,Island Air Service,10042,A29,10056,A43,035,11
2O,Island Air Service,10042,A29,10056,A43,040,11
2O,Island Air Service,10047,A34,10056,A43,040,11
2O,Island Air Service,10056,A43,10006,06A,040,11
2O,Island Air Service,10056,A43,10017,A04,040,11
2O,Island Air Service,10056,A43,10042,A29,035,11
2O,Island Air Service,10056,A43,10042,A29,040,11
2O,Island Air Service,10056,A43,10047,A34,040,11
2O,Island Air Service,10056,A43,10056,A43,035,11
2O,Island Air Service,10056,A43,10063,A50,040,11
2O,Island Air Service,10056,A43,10088,A75,040,11
2O,Island Air Service,10056,A43,10278,ALZ,035,11
2O,Island Air Service,10056,A43,10278,ALZ,040,11
2O,Island Air Service,10056,A43,10324,AOS,035,11
2O,Island Air Service,10056,A43,10324,AOS,040,11
2O,Island Air Service,10056,A43,11299,DGB,035,11
2O,Island Air Service,10056,A43,11299,DGB,040,11
2O,Island Air Service,10056,A43,12705,KKB,035,11
2O,Island Air Service,10056,A43,12705,KKB,040,11
2O,Island Air Service,10056,A43,12705,KKB,040,11
2O,Island Air Service,10056,A43,12721,KLN,040,11
2O,Island Air Service,10056,A43,12771,KOY,040,11
2O,Island Air Service,10056,A43,12785,KPY,040,11
2O,Island Air Service,10056,A43,12869,KZB,040,11
2O,Island Air Service,10056,A43,12869,KZB,040,11
2O,Island Air Service,10056,A43,13888,ONN,040,11
2O,Island Air Service,10056,A43,15091,SYB,035,11
2O,Island Air Service,10056,A43,15091,SYB,040,11
2O,Island Air Service,10056,A43,15446,UGI,035,11
2O,Island Air Service,10056,A43,15446,UGI,040,11
2O,Island Air Service,10063,A50,10056,A43,040,11
2O,Island Air Service,10088,A75,10056,A43,040,11
2O,Island Air Service,10170,ADQ,10009,09A,079,11
2O,Island Air Service,10170,ADQ,10009,09A,416,11
2O,Island Air Service,10170,ADQ,10170,ADQ,416,11
2O,Island Air Service,10170,ADQ,10243,AKK,079,11
2O,Island Air Service,10170,ADQ,10243,AKK,079,11
2O,Island Air Service,10170,ADQ,10243,AKK,416,11
2O,Island Air Service,10170,ADQ,10243,AKK,416,11
2O,Island Air Service,10170,ADQ,11299,DGB,079,11
2O,Island Air Service,10170,ADQ,12721,KLN,079,11
2O,Island Air Service,10170,ADQ,12721,KLN,079,11
2O,Island Air Service,10170,ADQ,12721,KLN,416,11
2O,Island Air Service,10170,ADQ,12721,KLN,416,11
2O,Island Air Service,10170,ADQ,12772,KOZ,079,11
2O,Island Air Service,10170,ADQ,12772,KOZ,079,11
2O,Island Air Service,10170,ADQ,12772,KOZ,416,11
2O,Island Air Service,10170,ADQ,12772,KOZ,416,11
2O,Island Air Service,10170,ADQ,12866,KYK,079,11
2O,Island Air Service,10170,ADQ,12866,KYK,079,11
2O,Island Air Service,10170,ADQ,12866,KYK,416,11
2O,Island Air Service,10170,ADQ,13863,OLH,079,11
2O,Island Air Service,10170,ADQ,13863,OLH,079,11
2O,Island Air Service,10170,ADQ,13863,OLH,416,11
2O,Island Air Service,10170,ADQ,13863,OLH,416,11
2O,Island Air Service,10170,ADQ,13934,ORI,079,11
2O,Island Air Service,10170,ADQ,13934,ORI,079,11
2O,Island Air Service,10170,ADQ,13934,ORI,416,11
2O,Island Air Service,10170,ADQ,13934,ORI,416,11
2O,Island Air Service,10170,ADQ,14855,SKJ,416,11
2O,Island Air Service,10243,AKK,10170,ADQ,079,11
2O,Island Air Service,10243,AKK,10170,ADQ,079,11
2O,Island Air Service,10243,AKK,10170,ADQ,416,11
2O,Island Air Service,10243,AKK,10170,ADQ,416,11
2O,Island Air Service,10243,AKK,12866,KYK,079,11
2O,Island Air Service,10243,AKK,13863,OLH,079,11
2O,Island Air Service,10243,AKK,13863,OLH,079,11
2O,Island Air Service,10278,ALZ,12743,KMY,040,11
2O,Island Air Service,10324,AOS,12869,KZB,035,11
2O,Island Air Service,10324,AOS,12869,KZB,040,11
2O,Island Air Service,10556,BFB,10056,A43,040,11
2O,Island Air Service,10556,BFB,10056,A43,040,11
2O,Island Air Service,10556,BFB,13888,ONN,040,11
2O,Island Air Service,11299,DGB,10056,A43,035,11
2O,Island Air Service,11299,DGB,10056,A43,040,11
2O,Island Air Service,11299,DGB,10170,ADQ,079,11
2O,Island Air Service,11299,DGB,12772,KOZ,079,11
2O,Island Air Service,11513,EHR,10056,A43,040,11
2O,Island Air Service,12705,KKB,10056,A43,040,11
2O,Island Air Service,12705,KKB,15091,SYB,035,11
2O,Island Air Service,12705,KKB,15091,SYB,040,11
2O,Island Air Service,12721,KLN,10009,09A,079,11
2O,Island Air Service,12721,KLN,10056,A43,040,11
2O,Island Air Service,12721,KLN,10170,ADQ,079,11
2O,Island Air Service,12721,KLN,10170,ADQ,079,11
2O,Island Air Service,12721,KLN,10170,ADQ,416,11
2O,Island Air Service,12721,KLN,10170,ADQ,416,11
2O,Island Air Service,12721,KLN,10243,AKK,416,11
2O,Island Air Service,12721,KLN,12866,KYK,079,11
2O,Island Air Service,12743,KMY,10056,A43,040,11
2O,Island Air Service,12771,KOY,10278,ALZ,040,11
2O,Island Air Service,12772,KOZ,10170,ADQ,079,11
2O,Island Air Service,12772,KOZ,10170,ADQ,079,11
2O,Island Air Service,12772,KOZ,10170,ADQ,416,11
2O,Island Air Service,12772,KOZ,10170,ADQ,416,11
2O,Island Air Service,12772,KOZ,12721,KLN,079,11
2O,Island Air Service,12772,KOZ,13934,ORI,079,11
2O,Island Air Service,12782,KPR,10056,A43,035,11
2O,Island Air Service,12782,KPR,10056,A43,040,11
2O,Island Air Service,12782,KPR,10556,BFB,040,11
2O,Island Air Service,12785,KPY,10056,A43,035,11
2O,Island Air Service,12785,KPY,10056,A43,040,11
2O,Island Air Service,12785,KPY,15446,UGI,040,11
2O,Island Air Service,12854,KWP,10056,A43,040,11
2O,Island Air Service,12854,KWP,12785,KPY,035,11
2O,Island Air Service,12854,KWP,12785,KPY,040,11
2O,Island Air Service,12866,KYK,10170,ADQ,079,11
2O,Island Air Service,12866,KYK,10170,ADQ,079,11
2O,Island Air Service,12866,KYK,10170,ADQ,416,11
2O,Island Air Service,12866,KYK,11299,DGB,079,11
2O,Island Air Service,12866,KYK,12721,KLN,079,11
2O,Island Air Service,12866,KYK,12721,KLN,079,11
2O,Island Air Service,12866,KYK,12772,KOZ,079,11
2O,Island Air Service,12869,KZB,10056,A43,035,11
2O,Island Air Service,12869,KZB,10056,A43,040,11
2O,Island Air Service,12869,KZB,10056,A43,040,11
2O,Island Air Service,12869,KZB,10324,AOS,040,11
2O,Island Air Service,13863,OLH,10170,ADQ,079,11
2O,Island Air Service,13863,OLH,10170,ADQ,079,11
2O,Island Air Service,13863,OLH,10170,ADQ,416,11
2O,Island Air Service,13863,OLH,10170,ADQ,416,11
2O,Island Air Service,13863,OLH,10243,AKK,079,11
2O,Island Air Service,13888,ONN,10056,A43,040,11
2O,Island Air Service,13888,ONN,10056,A43,040,11
2O,Island Air Service,13934,ORI,10170,ADQ,079,11
2O,Island Air Service,13934,ORI,10170,ADQ,079,11
2O,Island Air Service,13934,ORI,10170,ADQ,416,11
2O,Island Air Service,13934,ORI,10170,ADQ,416,11
2O,Island Air Service,13934,ORI,12721,KLN,079,11
2O,Island Air Service,13934,ORI,12772,KOZ,079,11
2O,Island Air Service,14855,SKJ,10170,ADQ,416,11
2O,Island Air Service,15091,SYB,10056,A43,035,11
2O,Island Air Service,15091,SYB,10056,A43,040,11
2O,Island Air Service,15091,SYB,10056,A43,040,11
2O,Island Air Service,15091,SYB,12782,KPR,035,11
2O,Island Air Service,15091,SYB,12782,KPR,040,11
2O,Island Air Service,15446,UGI,12854,KWP,035,11
2O,Island Air Service,15446,UGI,12854,KWP,040,11
2O,Island Air Service,15836,WQX,10056,A43,040,11
3AQ,"Maritime Helicopters, Inc.",10170,ADQ,12184,HOM,366,11
3AQ,"Maritime Helicopters, Inc.",11327,DJN,11327,DJN,366,11
3AQ,"Maritime Helicopters, Inc.",11327,DJN,11924,GKN,366,11
3AQ,"Maritime Helicopters, Inc.",11327,DJN,13513,MTX,366,11
3AQ,"Maritime Helicopters, Inc.",11327,DJN,16803,A5K,366,11
3AQ,"Maritime Helicopters, Inc.",11555,ENA,11555,ENA,366,11
3AQ,"Maritime Helicopters, Inc.",11555,ENA,12184,HOM,366,11
3AQ,"Maritime Helicopters, Inc.",11844,GAL,13381,MLY,366,11
3AQ,"Maritime Helicopters, Inc.",11859,GBH,14218,PPC,366,11
3AQ,"Maritime Helicopters, Inc.",11924,GKN,11924,GKN,366,11
3AQ,"Maritime Helicopters, Inc.",11924,GKN,13513,MTX,366,11
3AQ,"Maritime Helicopters, Inc.",12184,HOM,10170,ADQ,366,11
3AQ,"Maritime Helicopters, Inc.",12184,HOM,11555,ENA,366,11
3AQ,"Maritime Helicopters, Inc.",12184,HOM,12184,HOM,366,11
3AQ,"Maritime Helicopters, Inc.",12184,HOM,14088,PGM,079,11
3AQ,"Maritime Helicopters, Inc.",12184,HOM,14942,SOV,079,11
3AQ,"Maritime Helicopters, Inc.",12184,HOM,14942,SOV,366,11
3AQ,"Maritime Helicopters, Inc.",12786,KQA,12786,KQA,364,11
3AQ,"Maritime Helicopters, Inc.",12786,KQA,16567,7AK,364,11
3AQ,"Maritime Helicopters, Inc.",12786,KQA,16567,7AK,364,11
3AQ,"Maritime Helicopters, Inc.",12993,LIV,13513,MTX,366,11
3AQ,"Maritime Helicopters, Inc.",13381,MLY,13513,MTX,366,11
3AQ,"Maritime Helicopters, Inc.",13513,MTX,11327,DJN,366,11
3AQ,"Maritime Helicopters, Inc.",13513,MTX,11924,GKN,366,11
3AQ,"Maritime Helicopters, Inc.",13513,MTX,12993,LIV,366,11
3AQ,"Maritime Helicopters, Inc.",13513,MTX,13381,MLY,366,11
3AQ,"Maritime Helicopters, Inc.",13513,MTX,13513,MTX,366,11
3AQ,"Maritime Helicopters, Inc.",13513,MTX,14218,PPC,366,11
3AQ,"Maritime Helicopters, Inc.",14088,PGM,14942,SOV,079,11
3AQ,"Maritime Helicopters, Inc.",14218,PPC,11859,GBH,366,11
3AQ,"Maritime Helicopters, Inc.",14218,PPC,13513,MTX,366,11
3AQ,"Maritime Helicopters, Inc.",14218,PPC,14218,PPC,366,11
3AQ,"Maritime Helicopters, Inc.",14942,SOV,12184,HOM,079,11
3AQ,"Maritime Helicopters, Inc.",14942,SOV,12184,HOM,366,11
3AQ,"Maritime Helicopters, Inc.",14942,SOV,14088,PGM,079,11
3AQ,"Maritime Helicopters, Inc.",15579,VDZ,15579,VDZ,370,11
3AQ,"Maritime Helicopters, Inc.",16567,7AK,12786,KQA,364,11
3AQ,"Maritime Helicopters, Inc.",16567,7AK,12786,KQA,364,11
3AQ,"Maritime Helicopters, Inc.",16803,A5K,11924,GKN,366,11
3KQ,"Junipogo, LLC",13767,NUI,14709,SCC,194,11
3KQ,"Junipogo, LLC",14709,SCC,13767,NUI,194,11
3M,Silver Airways,11624,EYW,11697,FLL,441,11
3M,Silver Airways,11624,EYW,11697,FLL,442,11
3M,Silver Airways,11624,EYW,13204,MCO,441,11
3M,Silver Airways,11624,EYW,13204,MCO,442,11
3M,Silver Airways,11624,EYW,15304,TPA,441,11
3M,Silver Airways,11624,EYW,15304,TPA,442,11
3M,Silver Airways,11697,FLL,11624,EYW,441,11
3M,Silver Airways,11697,FLL,11624,EYW,442,11
3M,Silver Airways,11697,FLL,13204,MCO,441,11
3M,Silver Airways,11697,FLL,13204,MCO,442,11
3M,Silver Airways,11697,FLL,15249,TLH,442,11
3M,Silver Airways,11697,FLL,15304,TPA,441,11
3M,Silver Airways,11697,FLL,15304,TPA,442,11
3M,Silver Airways,13204,MCO,11624,EYW,441,11
3M,Silver Airways,13204,MCO,11624,EYW,442,11
3M,Silver Airways,13204,MCO,11697,FLL,442,11
3M,Silver Airways,13204,MCO,14193,PNS,442,11
3M,Silver Airways,14193,PNS,13204,MCO,442,11
3M,Silver Airways,14193,PNS,15304,TPA,441,11
3M,Silver Airways,14193,PNS,15304,TPA,442,11
3M,Silver Airways,14843,SJU,15024,STT,441,11
3M,Silver Airways,14843,SJU,15027,STX,441,11
3M,Silver Airways,15024,STT,14843,SJU,441,11
3M,Silver Airways,15024,STT,15027,STX,441,11
3M,Silver Airways,15027,STX,14843,SJU,441,11
3M,Silver Airways,15249,TLH,11697,FLL,442,11
3M,Silver Airways,15249,TLH,15304,TPA,441,11
3M,Silver Airways,15249,TLH,15304,TPA,442,11
3M,Silver Airways,15304,TPA,11624,EYW,441,11
3M,Silver Airways,15304,TPA,11624,EYW,442,11
3M,Silver Airways,15304,TPA,11697,FLL,441,11
3M,Silver Airways,15304,TPA,11697,FLL,442,11
3M,Silver Airways,15304,TPA,14193,PNS,441,11
3M,Silver Airways,15304,TPA,14193,PNS,442,11
3M,Silver Airways,15304,TPA,15249,TLH,441,11
3M,Silver Airways,15304,TPA,15249,TLH,442,11
4B,Boutique Air,10721,BOS,13490,MSS,458,11
4B,Boutique Air,13490,MSS,10721,BOS,458,11
4B,Boutique Air,14054,PDT,14057,PDX,479,11
4B,Boutique Air,14057,PDX,14054,PDT,479,11
4W,Warbelow,10040,A27,11630,FAI,194,11
4W,Warbelow,10139,ABL,14804,SHG,194,11
4W,Warbelow,10184,AET,10139,ABL,194,11
4W,Warbelow,10247,AKP,11214,CXF,194,11
4W,Warbelow,10247,AKP,11630,FAI,194,11
4W,Warbelow,10313,ANV,12087,HCR,194,11
4W,Warbelow,10938,CEM,11630,FAI,194,11
4W,Warbelow,10938,CEM,12370,IRC,194,11
4W,Warbelow,11007,CIK,11630,FAI,194,11
4W,Warbelow,11214,CXF,11630,FAI,194,11
4W,Warbelow,11214,CXF,11630,FAI,194,11
4W,Warbelow,11630,FAI,10040,A27,194,11
4W,Warbelow,11630,FAI,10184,AET,194,11
4W,Warbelow,11630,FAI,10247,AKP,194,11
4W,Warbelow,11630,FAI,10247,AKP,194,11
4W,Warbelow,11630,FAI,10938,CEM,194,11
4W,Warbelow,11630,FAI,11007,CIK,194,11
4W,Warbelow,11630,FAI,11214,CXF,194,11
4W,Warbelow,11630,FAI,11630,FAI,194,11
4W,Warbelow,11630,FAI,11630,FAI,194,11
4W,Warbelow,11630,FAI,11630,FAI,194,11
4W,Warbelow,11630,FAI,11844,GAL,194,11
4W,Warbelow,11630,FAI,12235,HUS,194,11
4W,Warbelow,11630,FAI,12370,IRC,194,11
4W,Warbelow,11630,FAI,13415,MNT,194,11
4W,Warbelow,11630,FAI,14559,RMP,194,11
4W,Warbelow,11630,FAI,14559,RMP,194,11
4W,Warbelow,11630,FAI,15061,SVS,194,11
4W,Warbelow,11630,FAI,15061,SVS,194,11
